dataset_source,session_id,turn_id,user_query,ability_domain,task_type,query_style,followup_type,emotion_tone,expected_memory_decision,expected_scope_behavior,difficulty,notes,quality_flag,source_batch,label_source,confidence,manual_reviewed,active_sections,scope_pred,topic_overlap,context_sim,tv_distance
diagnosis_anxiety_batch_DX,DX0002,1,孩子在診間一直跑來跑去、坐不住，醫生說要觀察過動，這年紀不都這樣嗎？,情緒行為與社會適應功能,C 臨床觀察,疑問型,NA,懷疑,REFRESH,區分發展階段的活動量與 ADHD 的病理特徵,3,過動疑慮,new_batch_unreviewed;high_risk_or_external_info,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0002,2,報告寫「衝動控制能力佳」，但他在家明明很愛搶玩具，報告是不是不準？,情緒行為與社會適應功能,B 分數解讀,追問型,效度質疑,不平,STAY,解釋評估情境與居家環境的行為表現差異,2,報告效度,new_batch_unreviewed,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0002,3,過動的孩子一定要吃藥嗎？我怕藥物會有副作用。,情緒行為與社會適應功能,E 居家訓練,追問型,方案諮詢,恐懼,HYBRID,說明 ADHD 的非藥物治療與藥物介入時機,2,治療焦慮,new_batch_unreviewed;boundary_label_review;high_risk_or_external_info,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0002,4,對了，報告說他精細動作也不太好，這會影響他以後拿筆寫字嗎？,精細動作,C 臨床觀察,跳躍型,領域切換,擔憂,REFRESH,切換至精細動作領域討論功能影響,2,領域跳轉 REFRESH,new_batch_unreviewed,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0003,1,認知測驗的分數只有 72 分，這是不是就是「智能障礙」的意思？,認知功能,B 分數解讀,疑問型,NA,絕望,REFRESH,解釋認知分數區間與智能障礙診斷的定義,3,認知診斷焦慮,new_batch_unreviewed;high_risk_or_external_info,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0003,2,這分數是一輩子的嗎？還是以後長大會慢慢追上來？,認知功能,N 進步查詢,追問型,預後判斷,期待,STAY,說明認知發展的可塑性與早期介入的效益,2,追趕可能性,new_batch_unreviewed,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0003,3,是不是因為我懷孕的時候感冒吃藥，才害他腦部發育比較慢？,整體概況,C 臨床觀察,追問型,原因追溯,極度自責,STAY,安撫家長情緒並說明發展障礙的多重因素,3,家長自責,new_batch_unreviewed;high_risk_or_external_info,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0003,4,如果我要在醫院排認知訓練，這份報告可以直接拿去診所掛號嗎？,整體概況,H 轉介機構,跳躍型,外部資訊,平靜,REFRESH,切換至醫療端轉銜行政流程,1,行政 REFRESH,new_batch_unreviewed;external_admin_scope,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0004,1,兩歲半還不會叫人，報告寫「語言發展遲緩」，這算嚴重嗎？,口語表達,B 分數解讀,疑問型,NA,焦急,REFRESH,解釋語言遲緩的程度界定與常模對照,1,語遲焦慮,new_batch_unreviewed,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0004,2,人家說大隻雞晚啼，我們真的有必要現在就開始排課嗎？,口語表達,E 居家訓練,追問型,必要性確認,猶豫,HYBRID,導正「大隻雞晚啼」迷思，強調黃金期介入,2,介入時機,new_batch_unreviewed;boundary_label_review,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0004,3,如果要上語言治療，一星期一次夠嗎？還是要天天上？,口語表達,E 居家訓練,追問型,頻率諮詢,急切,STAY,建議合理的治療頻率與居家類化重要性,1,治療細節,new_batch_unreviewed,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0004,4,這份報告有效期多久？如果過期了是不是補助就領不到了？,整體概況,L 後續追蹤,跳躍型,外部資訊,務實,REFRESH,切換至報告行政時效與補助關係,1,行政 REFRESH,new_batch_unreviewed;high_risk_or_external_info,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0005,1,報告說「疑似發展遲緩」，那個「疑似」到底是什麼意思？不能直接確診嗎？,整體概況,A 報告總覽,疑問型,NA,困惑,REFRESH,解釋臨床診斷的嚴謹性與觀察期的必要性,2,術語解釋,new_batch_unreviewed,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0005,2,如果一直都是「疑似」，那我們去申請入學會有優先權嗎？,整體概況,J 學校合作,追問型,外部資訊,期待,REFRESH,切換至優先入園行政資格諮詢,2,行政 REFRESH,new_batch_unreviewed;external_admin_scope,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0005,3,那他現在粗大動作的平衡感不好，在學校體育課會被排擠嗎？,粗大動作,C 臨床觀察,跳躍型,領域切換,憂心,REFRESH,切換至粗大動作領域討論社交影響,2,領域跳轉 REFRESH,new_batch_unreviewed,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0005,4,有什麼運動可以增加他的平衡感？,粗大動作,E 居家訓練,追問型,任務切換,主動,HYBRID,維持動作領域提供訓練建議,1,任務轉換 HYBRID,new_batch_unreviewed;boundary_label_review,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0006,1,我一直覺得是我太晚發現，如果一歲就開始做，他現在是不是就正常了？,整體概況,N 進步查詢,感嘆型,NA,深沉自責,REFRESH,處理家長遺憾情緒，強調「現在開始永遠不晚」,2,自責焦慮,new_batch_unreviewed,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0006,2,現在三歲開始做，還有機會在國小前「畢業」嗎？,整體概況,L 後續追蹤,追問型,預後判斷,期待,STAY,說明早療畢業的定義與長期支持的概念,2,預後展望,new_batch_unreviewed,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0006,3,對了，報告寫他有聽覺敏感，這是不是自閉症的特徵之一？,感覺統合,C 臨床觀察,跳躍型,領域切換,擔憂,REFRESH,切換至感統領域討論診斷關聯,2,跨領域 REFRESH,new_batch_unreviewed;high_risk_or_external_info,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0007,1,看到報告寫「邊緣落後」，這代表他只是比較慢，不是真的生病對吧？,整體概況,B 分數解讀,求證型,NA,自我安慰,REFRESH,解釋邊緣落後在發展光譜上的位置與警訊,2,認知標籤,new_batch_unreviewed,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0007,2,邊緣落後可以申請身心障礙手冊嗎？因為想領補助貼補治療費。,整體概況,K 補助申請,跳躍型,外部資訊,務實,REFRESH,切換至身障證明申請門檻諮詢,1,行政 REFRESH,new_batch_unreviewed;external_admin_scope;high_risk_or_external_info,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0007,3,如果領了手冊，以後找工作或買保險會不會被拒絕？,整體概況,J 學校合作,追問型,未來預測,恐懼,STAY,解釋手冊隱私權與未來保險/工作之法律保障,3,長遠權益,new_batch_unreviewed;external_admin_scope;high_risk_or_external_info,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0007,4,那他的口語理解部分，在家要怎麼跟他溝通比較好？,口語理解,E 居家訓練,跳躍型,領域切換,積極,REFRESH,切換至口語理解領域提供引導技巧,1,領域跳轉 REFRESH,new_batch_unreviewed,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0008,1,老師一直反映他會推小朋友，報告寫「情緒調節障礙」，這就是暴力傾向嗎？,情緒行為與社會適應功能,C 臨床觀察,疑問型,NA,焦慮,REFRESH,區分情緒調節困難與人格發展，說明行為背後動機,3,行為解讀,new_batch_unreviewed,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0008,2,要怎麼教他才不會一直用手解決問題？,情緒行為與社會適應功能,E 居家訓練,追問型,任務切換,無助,HYBRID,提供社交取代行為與情緒冷靜策略,2,介入建議,new_batch_unreviewed;boundary_label_review,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0008,3,這份報告如果要給學校老師看，我需要全部印出來嗎？,整體概況,I 隱私分享,跳躍型,外部資訊,謹慎,REFRESH,切換至親師溝通與報告隱私權討論,1,行政 REFRESH,new_batch_unreviewed;external_admin_scope,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0009,1,我看網路上說自閉症的孩子都不會看人，但我孩子會，那報告為什麼寫「疑似」？,情緒行為與社會適應功能,C 臨床觀察,疑問型,NA,懷疑,REFRESH,解釋自閉症診斷中的「眼神接觸」並非唯一指標,3,診斷質疑,new_batch_unreviewed;high_risk_or_external_info,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0009,2,如果我們不接受這個診斷，可以去別家醫院重做聯評嗎？,整體概況,H 轉介機構,跳躍型,外部資訊,不平,REFRESH,切換至複評行政流程與跨院意見處理,2,行政 REFRESH,new_batch_unreviewed;external_admin_scope,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0009,3,重做的話，分數會因為孩子變大而變好嗎？,整體概況,B 分數解讀,追問型,知識諮詢,期待,STAY,解釋常模分數隨年齡調整的邏輯,2,分數機制,new_batch_unreviewed,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0009,4,那如果是精細動作的部分，他畫畫都握不住筆正常嗎？,精細動作,C 臨床觀察,跳躍型,領域切換,困惑,REFRESH,切換至精細動作領域討論握筆功能,1,領域跳轉 REFRESH,new_batch_unreviewed,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0010,1,認知評估 PR 值只有 5，這代表 100 個小孩他贏不過 95 個嗎？,認知功能,B 分數解讀,疑問型,NA,挫折,REFRESH,具體化解釋 PR 值的統計含義與落後現況,1,分數解釋,new_batch_unreviewed,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0010,2,這樣上小學一定跟不上吧？我是不是該幫他辦緩讀？,整體概況,J 學校合作,跳躍型,外部資訊,焦慮,REFRESH,切換至延緩入學行政流程與利弊評估,2,行政 REFRESH,new_batch_unreviewed;external_admin_scope,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0010,3,緩讀一年的話，他的分數真的能追到正常範圍嗎？,認知功能,N 進步查詢,跳躍型,未來預測,期待,REFRESH,切換至認知發展預後評估,2,預後展望,new_batch_unreviewed,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0010,4,早療補助在緩讀那一年還可以繼續領嗎？,整體概況,K 補助申請,追問型,外部資訊,務實,REFRESH,切換至緩讀期間福利延續性諮詢,1,行政 REFRESH,new_batch_unreviewed;external_admin_scope;high_risk_or_external_info,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0011,1,報告說有「全面性發展遲緩」，這是不是最嚴重的診斷？,整體概況,A 報告總覽,疑問型,NA,恐慌,REFRESH,解釋全面性發展遲緩(GDD)的定義與涵蓋範疇,2,診斷焦慮,new_batch_unreviewed,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0011,2,為什麼會全面都慢？是不是我太少帶他出去玩？,整體概況,C 臨床觀察,追問型,原因追溯,自責,STAY,釐清環境因素與生理因素的互動，減輕家長壓力,3,心理支持,new_batch_unreviewed,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0011,3,如果要排物理、職能、語言三種治療，孩子體力吃得消嗎？,整體概況,E 居家訓練,追問型,療程安排,擔心,HYBRID,建議治療優先順序與生活平衡安排,2,療育安排,new_batch_unreviewed;boundary_label_review,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0011,4,這份報告有效期過後，我需要重新回醫院掛號嗎？,整體概況,H 轉介機構,跳躍型,外部資訊,平靜,REFRESH,切換至回診與報告更新行政流程,1,行政 REFRESH,new_batch_unreviewed;external_admin_scope,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0012,1,孩子四歲了還在包尿布，報告說「生活自理落後」，這跟智力有關嗎？,生活自理,C 臨床觀察,疑問型,NA,焦急,REFRESH,分析生活自理與認知、動機及生理控制的關係,2,自理疑慮,new_batch_unreviewed,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0012,2,他在幼兒園會被老師嫌棄嗎？我很擔心他被老師貼標籤。,整體概況,J 學校合作,跳躍型,外部資訊,焦慮,REFRESH,切換至校園生活支援與親師溝通行政,2,行政 REFRESH,new_batch_unreviewed;external_admin_scope,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0012,3,那報告中提到的「肌肉張力低」也是原因之一嗎？,粗大動作,C 臨床觀察,跳躍型,領域切換,領悟,REFRESH,跨領域連結低張力對如廁控制的影響,2,跨領域 REFRESH,new_batch_unreviewed,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0012,4,物理治療可以改善肌肉張力嗎？,粗大動作,E 居家訓練,追問型,任務切換,好奇,HYBRID,維持動作領域解釋治療對張力的補償作用,2,任務轉換 HYBRID,new_batch_unreviewed;boundary_label_review,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0013,1,認知評估 PR 12，醫師建議讀「資源班」，那是什麼地方？,整體概況,J 學校合作,疑問型,NA,不安,REFRESH,解釋普通班與資源班的運作模式與特教支援,2,學校資源,new_batch_unreviewed;external_admin_scope,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0013,2,去資源班會不會被其他同學笑是笨蛋？,情緒行為與社會適應功能,L 後續追蹤,追問型,社交影響,恐懼,REFRESH,切換至校園人際與標籤化預防討論,3,社交焦慮,new_batch_unreviewed,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0013,3,如果我現在加強輔導，有沒有機會在國小前取消資源班？,認知功能,N 進步查詢,跳躍型,未來預測,期待,REFRESH,切換至認知發展預後與安置動態調整,2,未來發展,new_batch_unreviewed,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0013,4,申請資源班需要準備這份報告之外的其他文件嗎？,整體概況,H 轉介機構,跳躍型,外部資訊,務實,REFRESH,切換至鑑定安置申請之必備文件行政,1,行政 REFRESH,new_batch_unreviewed;external_admin_scope,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0014,1,報告寫「注意力分散」，這就是 ADHD 嗎？還是只是因為他還小？,情緒行為與社會適應功能,C 臨床觀察,疑問型,NA,困惑,REFRESH,解釋注意力不足與發展年齡的關聯，說明觀察重點,2,過動焦慮,new_batch_unreviewed;high_risk_or_external_info,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0014,2,他在家看卡通可以看很久，這樣也算注意力不集中嗎？,情緒行為與社會適應功能,C 臨床觀察,追問型,症狀比對,懷疑,STAY,解釋高度刺激與學習情境下的注意力差異,2,注意力迷思,new_batch_unreviewed,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0014,3,如果不吃藥，玩桌遊或運動能改善專注力嗎？,情緒行為與社會適應功能,E 居家訓練,追問型,方案諮詢,期待,HYBRID,推薦提升注意力的非藥物輔助活動,1,介入諮詢,new_batch_unreviewed;boundary_label_review;high_risk_or_external_info,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0014,4,這份報告可以申請桃園市的早療交通費補助嗎？,整體概況,K 補助申請,跳躍型,外部資訊,務實,REFRESH,切換至特定縣市交通補助行政規範,1,行政 REFRESH,new_batch_unreviewed;external_admin_scope;high_risk_or_external_info,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0015,1,精細動作 PR 8，老師說他連圓圈都畫不好，這算不算障礙？,精細動作,B 分數解讀,疑問型,NA,沮喪,REFRESH,解釋 PR 8 的嚴重程度與精細動作發展里程碑,2,精細焦慮,new_batch_unreviewed,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0015,2,職能治療做一陣子後，他真的能學會寫名字嗎？,精細動作,N 進步查詢,追問型,成效預期,期待,HYBRID,說明 OT 對手部控制與書寫準備的訓練目標,2,預後預期,new_batch_unreviewed;boundary_label_review,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0015,3,對了，報告說他有「觸覺敏感」，這跟他不愛洗頭有關嗎？,感覺統合,C 臨床觀察,跳躍型,領域切換,領悟,REFRESH,切換至感統領域討論生活行為連結,1,領域跳轉 REFRESH,new_batch_unreviewed,DX,gpt_initial_label,medium,false,,,,,
